,asin,helpful,rating,reviewText,reviewTime,reviewerID,reviewerName,unixReviewTime
1805,B0036ZAI9E,"[4, 6]",1,"This author makes basic grammatical mistakes, switches storytelling tenses for no fathomable reason, and takes way too long to get her story started. Needs ruthless editing to even be passable.And as for writing like Stepehnie Meyer? Well, possibly, but I would not mean that as a compliment... This reads like a 14 year old attempting to write from an adult perspective.A shame, as I feel like there is a lively style under there trying hard to get out. Ms. Munday needs a few hundred thousand words under her belt to hone her style, and a seriously brutal editor to cut out the extraneous padding.","11 30, 2011",A188WBZZMNHMZ4,tiggrie AKA Sarah,1322611200
5779,B002SVQDYG,"[0, 1]",1,Couldn't finish it. This is why I am giving it a one star review. I just couldn't get into it.,"02 23, 2013",A38MI82RP8BBQF,Val,1361577600
3076,B004FPYZNE,"[3, 4]",1,"This was not a full Novel, just a teaser. I have read all or most of Jackie's books and cannot believe she could stoop this low and not disclose that this is not a full Novel. The story was very short with no ending. If this is her new writing style, I will not be reading anymore of her books. This was not any good even though it was Free. It was a total waste of my good time, which happens to be as valuable as anyone else. Jackie either give away a book or sell them as a whole novel, with a beginning and end.  I have always been delighted to read about the Santangelo family but I did not find this to be humorus. I believe Amazon should take this off the free book list or at least disclose this is a Sample Only! I found this to be very frustrating and dissappointing.","01 31, 2011",A2F1230OJTJ94Y,Sunny,1296432000
301,B003ZDO3TS,"[3, 4]",1,"I didn't want to believe the one bad review given the other favorable ones but I couldn't even finish this book.  It's just awful.  Not a ton of suspense, convoluted when you get down to the end and really a colossal waste of time and money.  Much better IR books available.","11 1, 2010",A1BAUKLX26XYFW,Reviewer from NC,1288569600
6891,B004G095S8,"[0, 0]",1,"I wanted to write a decent review on this book, but the story stopped way before I expected it to and then we had all the excerpts. I hate this. When I purchase a book, that is what I expect to buy, not bits of other books written by the author. Totally puts me off reading anything else by this author.","12 16, 2013",A2QGPLGYWNTU1X,BevHarro,1387152000
9035,B003FL6X52,"[2, 7]",1,"This is the second time that I've removed a book from my Kindle and all I can say it, thank God it was a free download. I love books about romance with a little mystery, but if I wanted to read porn I'd do so. I was disgusted with this read and won't read anything along those lines again. I'm sorry I didn't quite believe some of the reviews. Mea maxima culpa.","02 12, 2011",A2JVQ0QSQRK8RC,Karin Hurt,1297468800
5536,B003XVYJ2S,"[0, 0]",1,"This was a pretty bad novella. I've never read a novella before and figured this would be a cute, quick read. It took me longer than it should have to read this 'quick read' because I didn't like it! It was an ""F"" bomb every other word, pretty much zero character development, and I didn't really like any of the characters. I understand that it might be harder to develop characters in a novella, but there was zero. None. Zip. I wouldn't read it again and I don't plan on buying the other two novella's.","06 21, 2012",A1J0KC1AV6Y7AO,Miss Ani Rae,1340236800
11249,B003XRDC0W,"[0, 0]",1,"completely left me hanging,!!!!! was getting so good until it abruptly stopped and told me to but something else...wtf???!!! not happy","03 30, 2014",A3AW2MYXMGTBBR,Miss Nikki,1396137600
1748,B004E3X9CK,"[0, 0]",1,"I got to 65% and gave up.  It just didn't hold my interest.  The idea seemed good, but the execution was lacking.  This book was boring, including the romance.  Nothing resonated with me; I couldn't have cared less about the characters and what happened to them.  Very disappointing.","11 16, 2013",AMVRFO45IBO7K,SandyC,1384560000
6841,B0046LVD8C,"[0, 1]",1,Bouught this book along with the first one before I read the first one. Same complaints. No character development...too racy.,"01 28, 2013",A3M8OP0ZHAQDLP,Danielle M. Platte,1359331200
9647,B003NUQQMK,"[6, 10]",1,"I purchased this book because I had read several of this authors other books and was please. Well this one was a BIG Disappointment. I guess if you like to read books about weak woman then this is your book, to be fair I will say i didn't or should i say couldn't finish it because I couldn't get by main character's low self-esteem, her self-pity or her jealousy of her sister Nora. She was suppose to be the older sister but she acted like the baby with so much resentment and really all because of her short comings.Don't waste your money or time. If you can get pass the first 4 Chapters then you might enjoy it like those that gave this such high stars.","10 10, 2011",A21OEBC0AD6NR9,"jennifer kelly ""book addict""",1318204800
1275,B003ULP7V8,"[0, 0]",1,"Since it was a reaaally short story, I have to say all I can tell you about this book is : SEX and a big screen tv. See why I asked if a guy was the author!? The main character looks at herself naked in a mirror and the man thinks hes in love,hmmmm. I don't understand why the characters react the way they do, why are they in ""love"" and meant to be? This book offered me nothing that would have me begging for more as I turned the pages.","08 9, 2012",A1A3LS4C0KIIZ6,"AMP ""peace&love""",1344470400
7910,B0035LC6I0,"[7, 7]",1,"even it was free, it was not worth it.  the hero was too arrogent.  the heroine was spineless.  all over the book she ranted about independence and love. the hero said he loved her but he was letting her wed another man.  her father made him kidnap her.  i could not get into the story.","11 17, 2011",A3SQHJP1ODGLS0,"Blue Lily ""bluelily""",1321488000
10470,B001ECQK8O,"[6, 11]",1,I hated this book so much I deleted it! It was disgusting! I hated reading about a cat who was a laboratory experiment.  The details were too graphic and turned my stomach.  I actually had nightmares! It's a definite NO!!!!,"12 10, 2012",AQ87CDLMUJ0PU,"Kindle Customer ""Sandmeister""",1355097600
6499,B0045U9RJQ,"[4, 6]",1,"It may be unfair to review a book that I haven't finished, but it seems like it would be even more unfair to spend more time reading this horrible book.I spent many years in my 40s dating, mostly men that I met via online dating sites. It wasn't always fun or pretty, that's for sure, but I've got some darn funny stories. That's what I expected this book to be about. I was wrong.Quinn, the heroine, has no sense of humor. None. And she's selfish and mean. Others have commented on her narrow minded view of men, (which is true) but I found the fact that she was mean to her elderly neighbor to be an even bigger turn off.I've already wasted a couple hours reading this book, but it's not too late to save yourself. You've been warned.","02 26, 2011",A2UXR5I82B41SS,Law Chick,1298678400
7747,B002BSH5YI,"[1, 3]",1,i didnt like the sample too much but hped it would get better. i like black books because they take place where we are from but this one is so damned slowi keep skimming and skimming. its a decent plot kind of late elmore leonard like but it is so badly writtenwith terrible plodding dialogue its too much for me. i cant get through it,"02 24, 2013",A1FOK9LMDX3DRD,Amazon Customer,1361664000
7104,B004EEOOVY,"[0, 1]",1,"The writing was terrible, the grammer was terrible, the plot was ridiculous and the bad stereotypes were the only things done well.","04 21, 2014",AORZT3DEMRZLU,"Amazon Customer ""Sal""",1398038400
1598,B004JN0DFQ,"[0, 2]",1,This seemed to be a Tea Party wet dream about how horrible things will be if the &#34;Unionists&#34; (read &#34;liberals&#34;) take over. FEMA camps come to life.,"05 19, 2014",A39YOB0DY69ZUC,Richard S Philbrick,1400457600
5692,B003AKY4TK,"[1, 1]",1,"I have to admit right off the bat that I deleted this book from my Kindle at 3%.  In that short snippet of reading all I found out was that there were two sisters involved in the story, one of them was dumb enough to think the only way she could support herself was to either win the lottery or collect some reward money for solving a crime, one sister had big boobs that were supposed to help in this crime solving endeavor, and the other sister could get one of her legs up behind her head.That was all I needed to read to know that most likely this book would be full of idiotic back and forth banter.  No thanks, I'll pass.","01 3, 2013",AFAIEJL65GKRK,DeeDee Brown,1357171200
11694,B00311JU1U,"[3, 4]",1,"At first this book was OK. The author was a little wordy, and gave way too much description. But it wasn't too bad. I was interested even if I was flipping through the filler. But then the Mary Sue of a heroine became a titmouse. Literally TSTL. I don't want to spoil anything, but if you can have phone sex with a man, you can ask him about himself. Trust goes both ways.Aside from some of the stupid things that went on in this relationship, the hero had this way of blackmailing the heroine that I did not like. Also he's a poopyhead :PBut to sum up, the book is overwritten, and the main characters defy belief. Would not recommend.","03 4, 2013",A1C5XRMR9GEXUY,"Amazon Customer ""recovering romance novel addict""",1362355200
